Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,N,P,K,Crop_Yield,Soil_Quality
2020-12-02,Barley,Clay,6.25,7.7751254938958500,80.0,60.0,50.0,40.0,0.0,43.75
2020-12-02,Soybean,Sandy,6.75,14.158039013406200,80.0,45.0,40.0,33.0,24.793454523541200,34.41666666666670
2020-12-02,Cotton,Sandy,6.75,7.061560157620890,80.0,55.00000000000000,44.0,36.0,0.0,39.375
2020-12-02,Sugarcane,Saline,8.0,15.728501093100000,80.0,84.5,66.0,54.0,4.717088185200670,17.041666666666700
2020-12-02,Tomato,Sandy,6.75,9.445502994802870,80.0,50.0,36.0,30.0,0.0,33.83333333333330
2020-12-02,Potato,Sandy,6.75,10.171731539253500,80.0,55.00000000000000,40.0,27.0,0.9362167379444110,35.58333333333330
2020-12-02,Sunflower,Clay,6.25,12.497969689959800,80.0,60.0,55.00000000000000,44.0,18.91563841945620,46.375
2020-12-03,Wheat,Sandy,6.75,16.795871991928900,80.0,55.00000000000000,40.0,27.0,38.70943521854920,35.58333333333330
2020-12-03,Corn,Peaty,5.5,14.575118648699300,80.0,66.0,49.50000000000000,35.0,29.71059826669710,25.083333333333300
2020-12-03,Rice,Loamy,6.5,12.240604325411700,80.0,91.0,72.0,55.00000000000000,0.0,72.66666666666670
2020-12-03,Barley,Saline,8.0,15.67065842340380,80.0,65.0,55.0,45.0,37.63311262256240,13.75
2020-12-03,Soybean,Loamy,6.5,16.82740026014510,80.0,63.0,60.0,55.00000000000000,65.89810546150680,59.333333333333300
2020-12-03,Cotton,Peaty,5.5,22.401573557846500,77.59842644215350,60.50000000000000,49.50000000000000,42.0,50.171120458583300,25.333333333333300
2020-12-03,Sugarcane,Saline,8.0,6.146758465033360,80.0,84.5,66.0,54.0,0.0,17.041666666666700
2020-12-03,Tomato,Peaty,5.5,15.721169548424000,80.0,55.0,40.5,35.0,3.7721329407763900,21.75
2020-12-03,Potato,Saline,8.0,18.73729700101900,80.0,71.5,55.0,40.5,44.220415131533700,13.916666666666700
2020-12-03,Sunflower,Loamy,6.5,4.674870869851040,80.0,70.0,66.0,55.00000000000000,0.0,63.666666666666700
2020-12-04,Wheat,Peaty,5.5,12.49182463133470,80.0,60.50000000000000,45.0,31.5,15.19547786493590,22.833333333333300
2020-12-04,Corn,Peaty,5.5,10.293850620300200,80.0,66.0,49.50000000000000,35.0,1.6974494263327000,25.083333333333300
2020-12-04,Rice,Peaty,5.5,15.78842993464770,80.0,71.5,54.0,38.5,4.7061614807538300,27.333333333333300
2020-12-04,Barley,Loamy,6.5,9.50763039707928,80.0,70.0,60.0,50.0,0.0,60.0
2020-12-04,Soybean,Peaty,5.5,15.576287963918600,80.0,49.5,45.0,38.5,29.991959255174000,22.166666666666700
2020-12-04,Cotton,Saline,8.0,27.502216401117600,72.49778359888240,71.5,60.50000000000000,54.0,11.25190013944120,15.5
2020-12-04,Sugarcane,Clay,6.25,22.080224021954600,77.91977597804540,78.0,60.0,48.0,60.84962914345990,54.25
2020-12-04,Tomato,Saline,8.0,22.597154076162700,77.40284592383730,65.0,49.5,45.0,49.226363491611,13.291666666666700
2020-12-04,Potato,Saline,8.0,22.106575473111700,77.89342452688830,71.5,55.0,40.5,50.12432923549680,13.916666666666700
2020-12-04,Sunflower,Peaty,5.5,11.290768253315900,80.0,55.0,49.50000000000000,38.5,7.121825672124760,23.833333333333300
2020-12-05,Wheat,Clay,6.25,27.628455837862500,72.37154416213750,66.0,50.0,36.0,15.990127402817100,44.33333333333330
2020-12-05,Corn,Loamy,6.5,10.388412388903800,80.0,84.0,66.0,50.0,4.20732835739845,66.66666666666670
2020-12-05,Rice,Sandy,6.75,18.643834445931100,80.0,65.0,48.0,33.0,25.411983767697000,42.58333333333330
2020-12-05,Barley,Clay,6.25,16.266312968793900,80.0,60.0,50.0,40.0,41.221924396465400,43.75
2020-12-05,Soybean,Peaty,5.5,18.394103391964900,80.0,49.5,45.0,38.5,44.6057754238294,22.166666666666700
2020-12-05,Cotton,Saline,8.0,14.189878302364500,80.0,71.5,60.50000000000000,54.0,27.46316512731290,15.5
2020-12-05,Sugarcane,Loamy,6.5,25.577371162656100,74.42262883734390,91.0,72.0,60.0,113.30145062063400,74.33333333333330
2020-12-05,Tomato,Clay,6.25,33.472701559582000,66.52729844041800,60.0,45.0,40.0,9.103512514295470,42.29166666666670
2020-12-05,Potato,Saline,8.0,19.45131114829560,80.0,71.5,55.0,40.5,58.36970759174960,13.916666666666700
2020-12-05,Sunflower,Peaty,5.5,23.52763386225260,76.47236613774740,55.0,49.50000000000000,38.5,38.246598321400400,23.833333333333300
2020-12-06,Wheat,Loamy,6.5,16.18461657682470,80.0,77.0,60.0,45.0,64.56874547798000,60.666666666666700
2020-12-06,Corn,Loamy,6.5,18.528931548676100,80.0,84.0,66.0,50.0,93.98091742977300,66.66666666666670
2020-12-06,Rice,Loamy,6.5,13.632655086768000,80.0,91.0,72.0,55.00000000000000,0.0,72.66666666666670
2020-12-06,Barley,Saline,8.0,12.000271812992100,80.0,65.0,55.0,45.0,12.112341587719800,13.75
2020-12-06,Soybean,Peaty,5.5,16.236812980421800,80.0,49.5,45.0,38.5,45.10592175519560,22.166666666666700
2020-12-06,Cotton,Peaty,5.5,20.012091809278800,79.98790819072120,60.50000000000000,49.50000000000000,42.0,58.387475713591400,25.333333333333300
2020-12-06,Sugarcane,Sandy,6.75,20.164111209666500,79.83588879033350,65.0,48.0,36.0,35.16231640702720,43.45833333333330
2020-12-06,Tomato,Clay,6.25,11.867722865435400,80.0,60.0,45.0,40.0,0.0,42.29166666666670
2020-12-06,Potato,Saline,8.0,20.90995366243550,79.09004633756460,71.5,55.0,40.5,43.76020582702100,13.916666666666700
2020-12-06,Sunflower,Clay,6.25,15.62783068094320,80.0,60.0,55.00000000000000,44.0,42.58637459174950,46.375
2020-12-07,Wheat,Sandy,6.75,4.705086508654440,80.0,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2020-12-07,Corn,Peaty,5.5,11.446562411079100,80.0,66.0,49.50000000000000,35.0,9.036890704757220,25.083333333333300
2020-12-07,Rice,Saline,8.0,15.884088606540400,80.0,84.5,66.0,49.50000000000000,5.801066889927210,16.666666666666700
2020-12-07,Barley,Saline,8.0,20.099639783195100,79.90036021680490,65.0,55.0,45.0,62.65959159792050,13.75
2020-12-07,Soybean,Saline,8.0,10.151330008631000,80.0,58.5,55.0,49.50000000000000,0.7906184320782300,13.583333333333300
2020-12-07,Cotton,Clay,6.25,21.915546223720500,78.08445377627950,66.0,55.00000000000000,48.0,73.1200950657114,49.29166666666670
2020-12-07,Sugarcane,Saline,8.0,11.013993734908400,80.0,84.5,66.0,54.0,0.0,17.041666666666700
2020-12-07,Tomato,Peaty,5.5,12.307583497085600,80.0,55.0,40.5,35.0,0.0,21.75
2020-12-07,Potato,Peaty,5.5,13.375811731163500,80.0,60.50000000000000,45.0,31.5,20.452227741585900,22.833333333333300
2020-12-07,Sunflower,Peaty,5.5,10.137623145771800,80.0,55.0,49.50000000000000,38.5,0.6592823652949220,23.833333333333300
2020-12-08,Wheat,Peaty,5.5,14.393123330623300,80.0,60.50000000000000,45.0,31.5,25.347308298563100,22.833333333333300
2020-12-08,Corn,Clay,6.25,16.285481278220500,80.0,72.0,55.00000000000000,40.0,49.47193735977230,48.70833333333330
2020-12-08,Rice,Peaty,5.5,1.9110684388127600,80.0,71.5,54.0,38.5,0.0,27.333333333333300
2020-12-08,Barley,Saline,8.0,14.128383506112800,80.0,65.0,55.0,45.0,25.633524199669800,13.75
2020-12-08,Soybean,Loamy,6.5,15.684863666996200,80.0,63.0,60.0,55.00000000000000,49.06027163839140,59.333333333333300
2020-12-08,Cotton,Saline,8.0,14.960322946281800,80.0,71.5,60.50000000000000,54.0,30.487226658522900,15.5
2020-12-08,Sugarcane,Loamy,6.5,11.635073283997100,80.0,91.0,72.0,60.0,0.0,74.33333333333330
2020-12-08,Tomato,Peaty,5.5,16.75652264270150,80.0,55.0,40.5,35.0,7.8973663953749900,21.75
2020-12-08,Potato,Loamy,6.5,6.265135003281710,80.0,77.0,60.0,45.0,0.0,60.666666666666700
2020-12-08,Sunflower,Sandy,6.75,16.051987645076700,80.0,50.0,44.0,33.0,36.593115127607400,37.04166666666670
2020-12-09,Wheat,Peaty,5.5,15.154673207783300,80.0,60.50000000000000,45.0,31.5,27.475442897125900,22.833333333333300
2020-12-09,Corn,Peaty,5.5,16.01313218271400,80.0,66.0,49.50000000000000,35.0,41.6378498584413,25.083333333333300
2020-12-09,Rice,Clay,6.25,7.829150719446530,80.0,78.0,60.0,44.0,0.0,53.08333333333330
2020-12-09,Barley,Clay,6.25,21.91732350271730,78.0826764972827,60.0,50.0,40.0,50.28507500001260,43.75
2020-12-09,Soybean,Loamy,6.5,23.90327957010700,76.09672042989300,63.0,60.0,55.00000000000000,51.14740878862100,59.333333333333300
2020-12-09,Cotton,Loamy,6.5,16.55640242731370,80.0,77.0,66.0,60.0,59.10314700242430,67.66666666666670
2020-12-09,Sugarcane,Clay,6.25,10.208472624726500,80.0,78.0,60.0,48.0,0.0,54.25
2020-12-09,Tomato,Sandy,6.75,9.713569038973800,80.0,50.0,36.0,30.0,0.0,33.83333333333330
2020-12-09,Potato,Peaty,5.5,16.287339097097200,80.0,60.50000000000000,45.0,31.5,31.619003416968300,22.833333333333300
2020-12-09,Sunflower,Peaty,5.5,15.139784574537800,80.0,55.0,49.50000000000000,38.5,32.756479414358400,23.833333333333300
2020-12-10,Wheat,Clay,6.25,21.682296899530700,78.31770310046930,66.0,50.0,36.0,61.200518636645800,44.33333333333330
2020-12-10,Corn,Peaty,5.5,10.50281329825970,80.0,66.0,49.50000000000000,35.0,2.9074605842573400,25.083333333333300
2020-12-10,Rice,Peaty,5.5,13.162982339312200,80.0,71.5,54.0,38.5,0.0,27.333333333333300
2020-12-10,Barley,Sandy,6.75,17.891613719635700,80.0,50.0,40.0,30.0,39.77376275617620,35.0
2020-12-10,Soybean,Clay,6.25,11.46431485533380,80.0,54.0,50.0,44.0,10.076102335872700,43.16666666666670
2020-12-10,Cotton,Saline,8.0,13.046539063536900,80.0,71.5,60.50000000000000,54.0,22.83546247484690,15.5
2020-12-10,Sugarcane,Loamy,6.5,15.81628857332760,80.0,91.0,72.0,60.0,8.988297364250100,74.33333333333330
2020-12-10,Tomato,Clay,6.25,18.559936075264600,80.0,60.0,45.0,40.0,26.48813433477230,42.29166666666670
2020-12-10,Potato,Peaty,5.5,11.664123378007900,80.0,60.50000000000000,45.0,31.5,11.924135651996800,22.833333333333300
2020-12-10,Sunflower,Loamy,6.5,17.74576199745920,80.0,70.0,66.0,55.00000000000000,70.14204292852050,63.666666666666700
2020-12-11,Wheat,Clay,6.25,7.260547033173490,80.0,66.0,50.0,36.0,0.0,44.33333333333330
2020-12-11,Corn,Sandy,6.75,13.092088577417000,80.0,60.0,44.0,30.0,20.69630892946350,39.08333333333330
2020-12-11,Rice,Peaty,5.5,18.339592463327400,80.0,71.5,54.0,38.5,20.23129217310540,27.333333333333300
2020-12-11,Barley,Saline,8.0,14.573858133745700,80.0,65.0,55.0,45.0,27.837162138005800,13.75
2020-12-11,Soybean,Peaty,5.5,10.883310704734000,80.0,49.5,45.0,38.5,4.9928556718574500,22.166666666666700
2020-12-11,Cotton,Saline,8.0,21.88360069226380,78.11639930773620,71.5,60.50000000000000,54.0,49.11687184542390,15.5
2020-12-11,Sugarcane,Saline,8.0,11.574617333940600,80.0,84.5,66.0,54.0,0.0,17.041666666666700
2020-12-11,Tomato,Sandy,6.75,20.08112039250860,79.91887960749140,50.0,36.0,30.0,22.526170910467300,33.83333333333330
2020-12-11,Potato,Sandy,6.75,9.207603587274630,80.0,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2020-12-11,Sunflower,Clay,6.25,13.293586460180600,80.0,60.0,55.00000000000000,44.0,26.98333046375590,46.375
2020-12-12,Wheat,Saline,8.0,20.55097959304890,79.44902040695110,71.5,55.0,40.5,50.469154654364300,13.916666666666700
2020-12-12,Corn,Saline,8.0,15.508176816788400,80.0,78.0,60.50000000000000,45.0,34.58059542875160,15.291666666666700
2020-12-12,Rice,Clay,6.25,8.702423390119240,80.0,78.0,60.0,44.0,0.0,53.08333333333330
2020-12-12,Barley,Clay,6.25,19.37036614548410,80.0,60.0,50.0,40.0,53.38822938363540,43.75
2020-12-12,Soybean,Saline,8.0,11.189792902234700,80.0,58.5,55.0,49.50000000000000,7.534037953335280,13.583333333333300
2020-12-12,Cotton,Saline,8.0,14.969100722596200,80.0,71.5,60.50000000000000,54.0,29.81020571589790,15.5
2020-12-12,Sugarcane,Sandy,6.75,17.420457867808000,80.0,65.0,48.0,36.0,17.89361020220120,43.45833333333330
2020-12-12,Tomato,Peaty,5.5,13.35567783105180,80.0,55.0,40.5,35.0,0.0,21.75
2020-12-12,Potato,Peaty,5.5,11.482878897500200,80.0,60.50000000000000,45.0,31.5,6.296070279257780,22.833333333333300
2020-12-12,Sunflower,Sandy,6.75,13.349460827767400,80.0,50.0,44.0,33.0,17.30371946750940,37.04166666666670
2020-12-13,Wheat,Clay,6.25,12.195590761796400,80.0,66.0,50.0,36.0,12.808196496553700,44.33333333333330
2020-12-13,Corn,Saline,8.0,20.486667652385600,79.5133323476144,78.0,60.50000000000000,45.0,55.862891947706200,15.291666666666700
2020-12-13,Rice,Saline,8.0,22.911310130816500,77.0886898691835,84.5,66.0,49.50000000000000,60.8883922139274,16.666666666666700
2020-12-13,Barley,Sandy,6.75,13.50331077474620,80.0,50.0,40.0,30.0,22.63458995529600,35.0
2020-12-13,Soybean,Sandy,6.75,16.28273922111550,80.0,45.0,40.0,33.0,41.03959725521970,34.41666666666670
2020-12-13,Cotton,Clay,6.25,8.855982539578750,80.0,66.0,55.00000000000000,48.0,0.0,49.29166666666670
2020-12-13,Sugarcane,Peaty,5.5,18.643682272111400,80.0,71.5,54.0,42.0,22.045679261595300,27.916666666666700
2020-12-13,Tomato,Saline,8.0,22.54628576408080,77.4537142359192,65.0,49.5,45.0,41.669606293781700,13.291666666666700
2020-12-13,Potato,Peaty,5.5,21.985178343007000,78.01482165699300,60.50000000000000,45.0,31.5,41.65988757495320,22.833333333333300
2020-12-13,Sunflower,Loamy,6.5,15.033343941065300,80.0,70.0,66.0,55.00000000000000,48.61328728562510,63.666666666666700
2020-12-14,Wheat,Peaty,5.5,8.192648457580630,80.0,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-12-14,Corn,Peaty,5.5,8.415565395215470,80.0,66.0,49.50000000000000,35.0,0.0,25.083333333333300
2020-12-14,Rice,Peaty,5.5,16.851147777978300,80.0,71.5,54.0,38.5,11.232151679443500,27.333333333333300
2020-12-14,Barley,Loamy,6.5,10.629336888856500,80.0,70.0,60.0,50.0,5.048565764338720,60.0
2020-12-14,Soybean,Clay,6.25,14.606847706085100,80.0,54.0,50.0,44.0,34.138630760454900,43.16666666666670
2020-12-14,Cotton,Sandy,6.75,20.18019840220240,79.81980159779760,55.00000000000000,44.0,36.0,66.07270977050070,39.375
2020-12-14,Sugarcane,Saline,8.0,20.678127076868300,79.32187292313170,84.5,66.0,54.0,38.00020936649280,17.041666666666700
2020-12-14,Tomato,Loamy,6.5,10.823369348861100,80.0,70.0,54.0,50.0,0.0,58.0
2020-12-14,Potato,Clay,6.25,17.054767096297300,80.0,66.0,50.0,36.0,54.709818257561000,44.33333333333330
2020-12-14,Sunflower,Peaty,5.5,11.747724795641600,80.0,55.0,49.50000000000000,38.5,10.448144121511800,23.833333333333300
2020-12-15,Wheat,Sandy,6.75,3.684907997332320,80.0,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2020-12-15,Corn,Peaty,5.5,11.68278579349880,80.0,66.0,49.50000000000000,35.0,9.751300305793920,25.083333333333300
2020-12-15,Rice,Saline,8.0,22.67561462873340,77.32438537126660,84.5,66.0,49.50000000000000,59.652065365642400,16.666666666666700
2020-12-15,Barley,Loamy,6.5,19.369755653483700,80.0,70.0,60.0,50.0,75.97750228952230,60.0
2020-12-15,Soybean,Clay,6.25,16.293971780402200,80.0,54.0,50.0,44.0,48.763747779958600,43.16666666666670
2020-12-15,Cotton,Clay,6.25,9.782393180608,80.0,66.0,55.00000000000000,48.0,0.0,49.29166666666670
2020-12-15,Sugarcane,Saline,8.0,14.152374136932600,80.0,84.5,66.0,54.0,0.0,17.041666666666700
2020-12-15,Tomato,Sandy,6.75,13.93421282555220,80.0,50.0,36.0,30.0,0.0,33.83333333333330
2020-12-15,Potato,Sandy,6.75,23.04541518116280,76.95458481883730,55.00000000000000,40.0,27.0,41.268048973735300,35.58333333333330
2020-12-15,Sunflower,Clay,6.25,19.707007793449500,80.0,60.0,55.00000000000000,44.0,68.37876546264040,46.375
2020-12-16,Wheat,Peaty,5.5,14.165076255211900,80.0,60.50000000000000,45.0,31.5,22.011309753441300,22.833333333333300
2020-12-16,Corn,Saline,8.0,14.423383314512200,80.0,78.0,60.50000000000000,45.0,24.82861401598930,15.291666666666700
2020-12-16,Rice,Clay,6.25,5.228098595613420,80.0,78.0,60.0,44.0,0.0,53.08333333333330
2020-12-16,Barley,Loamy,6.5,15.50001925685370,80.0,70.0,60.0,50.0,53.2196203267836,60.0
2020-12-16,Soybean,Clay,6.25,17.537800783648500,80.0,54.0,50.0,44.0,57.01516919054400,43.16666666666670
2020-12-16,Cotton,Loamy,6.5,14.158351897004700,80.0,77.0,66.0,60.0,38.85574287896380,67.66666666666670
2020-12-16,Sugarcane,Peaty,5.5,9.484563683040760,80.0,71.5,54.0,42.0,0.0,27.916666666666700
2020-12-16,Tomato,Sandy,6.75,14.539069205324200,80.0,50.0,36.0,30.0,0.0,33.83333333333330
2020-12-16,Potato,Saline,8.0,19.942501635049300,80.0,71.5,55.0,40.5,58.360694751479900,13.916666666666700
2020-12-16,Sunflower,Sandy,6.75,11.223785326179600,80.0,50.0,44.0,33.0,7.541108991787460,37.04166666666670
2020-12-17,Wheat,Peaty,5.5,18.45041431926720,80.0,60.50000000000000,45.0,31.5,40.27822678246070,22.833333333333300
2020-12-17,Corn,Clay,6.25,13.946601303394000,80.0,72.0,55.00000000000000,40.0,26.311895978785500,48.70833333333330
2020-12-17,Rice,Saline,8.0,16.598608450590800,80.0,84.5,66.0,49.50000000000000,10.222046533425800,16.666666666666700
2020-12-17,Barley,Clay,6.25,15.685265224058400,80.0,60.0,50.0,40.0,42.185602464808300,43.75
2020-12-17,Soybean,Clay,6.25,22.15566494802800,77.84433505197200,54.0,50.0,44.0,65.78424780694040,43.16666666666670
2020-12-17,Cotton,Clay,6.25,17.855489629427900,80.0,66.0,55.00000000000000,48.0,71.94854140848580,49.29166666666670
2020-12-17,Sugarcane,Saline,8.0,11.164775167619400,80.0,84.5,66.0,54.0,0.0,17.041666666666700
2020-12-17,Tomato,Sandy,6.75,17.80782730878970,80.0,50.0,36.0,30.0,14.496472161962300,33.83333333333330
2020-12-17,Potato,Peaty,5.5,13.313723369824600,80.0,60.50000000000000,45.0,31.5,15.753261078627700,22.833333333333300
2020-12-17,Sunflower,Peaty,5.5,15.171076145573300,80.0,55.0,49.50000000000000,38.5,23.880390940567400,23.833333333333300
2020-12-18,Wheat,Saline,8.0,13.35025123331040,80.0,71.5,55.0,40.5,19.723629132710000,13.916666666666700
2020-12-18,Corn,Sandy,6.75,21.3838766799973,78.6161233200027,60.0,44.0,30.0,54.435319574173100,39.08333333333330
2020-12-18,Rice,Saline,8.0,17.172678226370700,80.0,84.5,66.0,49.50000000000000,14.677401170850900,16.666666666666700
2020-12-18,Barley,Clay,6.25,19.850347499098300,80.0,60.0,50.0,40.0,52.8658775320544,43.75
2020-12-18,Soybean,Peaty,5.5,8.011004651487310,80.0,49.5,45.0,38.5,0.0,22.166666666666700
2020-12-18,Cotton,Clay,6.25,14.324102318912200,80.0,66.0,55.00000000000000,48.0,34.38223157778720,49.29166666666670
2020-12-18,Sugarcane,Sandy,6.75,22.409474829916000,77.59052517008400,65.0,48.0,36.0,54.49647334250400,43.45833333333330
2020-12-18,Tomato,Saline,8.0,17.044678271716,80.0,65.0,49.5,45.0,13.436339868907200,13.291666666666700
2020-12-18,Potato,Saline,8.0,17.86545577535400,80.0,71.5,55.0,40.5,38.334572300656300,13.916666666666700
2020-12-18,Sunflower,Loamy,6.5,13.633295491744500,80.0,70.0,66.0,55.00000000000000,38.60432240838540,63.666666666666700
2020-12-19,Wheat,Peaty,5.5,9.550669056367400,80.0,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-12-19,Corn,Saline,8.0,21.62412889081650,78.37587110918350,78.0,60.50000000000000,45.0,55.810952027989500,15.291666666666700
2020-12-19,Rice,Clay,6.25,16.71165040438050,80.0,78.0,60.0,44.0,12.671786742727100,53.08333333333330
2020-12-19,Barley,Sandy,6.75,17.466814426459000,80.0,50.0,40.0,30.0,41.43242252493810,35.0
2020-12-19,Soybean,Clay,6.25,16.375468903322300,80.0,54.0,50.0,44.0,44.78251670054350,43.16666666666670
2020-12-19,Cotton,Clay,6.25,11.40767647638430,80.0,66.0,55.00000000000000,48.0,12.253450274705900,49.29166666666670
2020-12-19,Sugarcane,Clay,6.25,13.385002839755000,80.0,78.0,60.0,48.0,0.0,54.25
2020-12-19,Tomato,Peaty,5.5,18.622317221692800,80.0,55.0,40.5,35.0,16.68964950838270,21.75
2020-12-19,Potato,Peaty,5.5,12.991149775272900,80.0,60.50000000000000,45.0,31.5,17.00856537561030,22.833333333333300
2020-12-19,Sunflower,Peaty,5.5,18.02911274779800,80.0,55.0,49.50000000000000,38.5,44.12505647860840,23.833333333333300
2020-12-20,Wheat,Peaty,5.5,8.63067331336574,80.0,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-12-20,Corn,Clay,6.25,9.555560968652910,80.0,72.0,55.00000000000000,40.0,0.0,48.70833333333330
2020-12-20,Rice,Clay,6.25,20.11877925783850,79.88122074216150,78.0,60.0,44.0,39.13984155253020,53.08333333333330
2020-12-20,Barley,Peaty,5.5,11.05490167531680,80.0,55.0,45.0,35.0,5.987410162928940,22.5
2020-12-20,Soybean,Saline,8.0,17.40675078494570,80.0,58.5,55.0,49.50000000000000,38.16003651920770,13.583333333333300
2020-12-20,Cotton,Clay,6.25,13.954940046551800,80.0,66.0,55.00000000000000,48.0,31.75069888888360,49.29166666666670
2020-12-20,Sugarcane,Clay,6.25,17.65921352787400,80.0,78.0,60.0,48.0,24.24493924694310,54.25
2020-12-20,Tomato,Sandy,6.75,19.219536963744500,80.0,50.0,36.0,30.0,19.264814242083800,33.83333333333330
2020-12-20,Potato,Peaty,5.5,12.2394549300567,80.0,60.50000000000000,45.0,31.5,13.74027553826790,22.833333333333300
2020-12-20,Sunflower,Peaty,5.5,15.156425788125700,80.0,55.0,49.50000000000000,38.5,29.143467678526500,23.833333333333300
2020-12-21,Wheat,Loamy,6.5,15.716231765736100,80.0,77.0,60.0,45.0,48.918754287424900,60.666666666666700
2020-12-21,Corn,Peaty,5.5,13.444111403015900,80.0,66.0,49.50000000000000,35.0,20.48079219040790,25.083333333333300
2020-12-21,Rice,Sandy,6.75,13.065808560158400,80.0,65.0,48.0,33.0,0.0,42.58333333333330
2020-12-21,Barley,Loamy,6.5,17.796069960900400,80.0,70.0,60.0,50.0,68.13893518503390,60.0
2020-12-21,Soybean,Sandy,6.75,8.616199837164540,80.0,45.0,40.0,33.0,0.0,34.41666666666670
2020-12-21,Cotton,Clay,6.25,21.012321574034600,78.98767842596540,66.0,55.00000000000000,48.0,62.69427838265430,49.29166666666670
2020-12-21,Sugarcane,Clay,6.25,28.49013498255030,71.50986501744970,78.0,60.0,48.0,66.89490849403000,54.25
2020-12-21,Tomato,Sandy,6.75,17.526572381071800,80.0,50.0,36.0,30.0,14.816815530814200,33.83333333333330
2020-12-21,Potato,Saline,8.0,10.562150299105600,80.0,71.5,55.0,40.5,3.3987138540206200,13.916666666666700
2020-12-21,Sunflower,Clay,6.25,13.224915141654900,80.0,60.0,55.00000000000000,44.0,25.319138361271000,46.375
2020-12-22,Wheat,Loamy,6.5,17.6050653696605,80.0,77.0,60.0,45.0,72.34397042202670,60.666666666666700
2020-12-22,Corn,Loamy,6.5,11.787517901408300,80.0,84.0,66.0,50.0,20.464210709764800,66.66666666666670
2020-12-22,Rice,Clay,6.25,10.649000466201300,80.0,78.0,60.0,44.0,0.0,53.08333333333330
2020-12-22,Barley,Loamy,6.5,9.843041522673170,80.0,70.0,60.0,50.0,0.0,60.0
2020-12-22,Soybean,Peaty,5.5,15.913903991615300,80.0,49.5,45.0,38.5,30.336134377884300,22.166666666666700
2020-12-22,Cotton,Sandy,6.75,15.564490164148400,80.0,55.00000000000000,44.0,36.0,36.93315105469170,39.375
2020-12-22,Sugarcane,Saline,8.0,15.734580024576200,80.0,84.5,66.0,54.0,5.301593773894860,17.041666666666700
2020-12-22,Tomato,Peaty,5.5,13.500864704474400,80.0,55.0,40.5,35.0,0.0,21.75
2020-12-22,Potato,Sandy,6.75,14.836600355901300,80.0,55.00000000000000,40.0,27.0,28.390180278321400,35.58333333333330
2020-12-22,Sunflower,Peaty,5.5,17.627013594895800,80.0,55.0,49.50000000000000,38.5,42.526786203866900,23.833333333333300
2020-12-23,Wheat,Clay,6.25,16.17869514103480,80.0,66.0,50.0,36.0,37.95249467939550,44.33333333333330
2020-12-23,Corn,Peaty,5.5,14.106213803859500,80.0,66.0,49.50000000000000,35.0,22.599903837998200,25.083333333333300
2020-12-23,Rice,Peaty,5.5,8.847983497890600,80.0,71.5,54.0,38.5,0.0,27.333333333333300
2020-12-23,Barley,Sandy,6.75,19.392951708471900,80.0,50.0,40.0,30.0,51.64003892497380,35.0
2020-12-23,Soybean,Sandy,6.75,22.0427571915854,77.9572428084146,45.0,40.0,33.0,46.743855549128400,34.41666666666670
2020-12-23,Cotton,Loamy,6.5,12.233935670468500,80.0,77.0,66.0,60.0,18.013874734963700,67.66666666666670
2020-12-23,Sugarcane,Sandy,6.75,17.018886896942500,80.0,65.0,48.0,36.0,16.107116511420200,43.45833333333330
2020-12-23,Tomato,Saline,8.0,15.498163874346500,80.0,65.0,49.5,45.0,2.533004105253580,13.291666666666700
2020-12-23,Potato,Peaty,5.5,17.71471092461990,80.0,60.50000000000000,45.0,31.5,44.83974700336150,22.833333333333300
2020-12-23,Sunflower,Sandy,6.75,10.811653835467100,80.0,50.0,44.0,33.0,4.176653047016480,37.04166666666670
2020-12-24,Wheat,Peaty,5.5,17.72760857194660,80.0,60.50000000000000,45.0,31.5,35.711049844058500,22.833333333333300
2020-12-24,Corn,Clay,6.25,22.544232776478700,77.45576722352130,72.0,55.00000000000000,40.0,63.55768513743120,48.70833333333330
2020-12-24,Rice,Clay,6.25,22.03907753196590,77.96092246803410,78.0,60.0,44.0,73.00704225944190,53.08333333333330
2020-12-24,Barley,Saline,8.0,18.473085542482500,80.0,65.0,55.0,45.0,49.88757189606030,13.75
2020-12-24,Soybean,Sandy,6.75,18.571935110483300,80.0,45.0,40.0,33.0,45.768064189724200,34.41666666666670
2020-12-24,Cotton,Clay,6.25,15.628543953933700,80.0,66.0,55.00000000000000,48.0,43.86236394209880,49.29166666666670
2020-12-24,Sugarcane,Sandy,6.75,12.692000696361100,80.0,65.0,48.0,36.0,0.0,43.45833333333330
2020-12-24,Tomato,Sandy,6.75,17.35580070725550,80.0,50.0,36.0,30.0,13.728768286993000,33.83333333333330
2020-12-24,Potato,Clay,6.25,15.074779777865900,80.0,66.0,50.0,36.0,37.28270425156500,44.33333333333330
2020-12-24,Sunflower,Sandy,6.75,7.044149948362870,80.0,50.0,44.0,33.0,0.0,37.04166666666670
2020-12-25,Wheat,Loamy,6.5,21.585903268653300,78.41409673134670,77.0,60.0,45.0,71.83338305576070,60.666666666666700
